reviewtext,summary,rating,asin
Im a nursing student and im using these. They are so comfortable. Great quality..love these,great and comfy,5.0,B0002MB9BK
They're very comfortable.. Love them,Five Stars,5.0,B0002MB9BK
"I read a review that said the shoe ran small so I ordered the next size up since I have problem feet (bunions, hammertoes, metatarsal callous).The shoe I got is a bit too large as the back of it slides up and down as I walk. I waited too long to return it for another size so I will make them work.
 (I did not realize there was a 30day return policy.) Other than the heel sliding as I walk, it seems like a comfortable shoe. I have not tried them out walking yet.  I like the way the shoe looks.",Size is an issue,3.0,B0002MB9BK
I don't like these shoes too small,One Star,1.0,B0002MB0DM
"I got these for $15 and, at that price, are totally worth it. I wear a 7M in Keds and these fit as expected.  The canvas/off white color doesn't hide dirt well at all and I expected that it happen. I mostly got these as shoes I could get dirty without being too upset. One of my dogs likes to step on my feet when I take her out in public. For some reason, placing one of her paws on the top of one of my feet keeps her calm. As a result, all of my shoes/sandals that I wear when I take her out and about seem to get unusually dirty -- thus, I bought a pair of shoes just to take her out in. My only style complain about the Chillax shoes would be the toe box looks a little funky.",Dog Approved,4.0,B0002MB0DM
Outstanding. Perfect fit. Very comfortable. They stay on even without laces. Just the way Keds should be. They look great on.,Amazin,5.0,B0002MB0DM
Just what I wanted!,Five Stars,5.0,B0002MB0DM
"These fit well and were really comfortable with small socks, but after wearing them only at work (part-time) for a few months they already had a hole in the toe.","Comfy, but not long-lasting",3.0,B0002MB0DM
"I wear 6.5 B or D, ordered a 6.5 for these. There is about an inch of extra space at the toes and is rather narrow... Would be good for people with skinny feet but I'll have to return mine.",Runs long and narrow,3.0,B0002MB0DM
No laces. Really cute,Five Stars,5.0,B0002MB0DM
Can't beat these slipper-like keds.,Five Stars,5.0,B0002MB0DM
"i really like these shoes, they're comfy and fit well, definitely one of my favorite pairs of shoes now! also my first pair of keds, i can see myself buying a lot of these in the future",great shoes,4.0,B0002MB0DM
"Really cute, really comfy! They do get dirty easily though.",They do get dirty easily though,4.0,B0002MB0DM
Love these shoes,Five Stars,5.0,B0002MB9BK
It doesn't fit me that well. the width is small. This fits better for people who have narrow feet. Shoes keep falling off when I walk. I wish I could return,don't like it,2.0,B0002MB9BK
"wears out fast, in a year it is too loose and little support, and this is my second pair and they both did the same thing.","it fits,but",3.0,B0002MB9BK
Hard to clean. Do not wear them in dirt. Otherwise love them. I have several pairs.,Love these shoes..except don't get them dirty. lol,5.0,B0002MB9BK
"I have bought so many pairs of shoes but my feet always ended up hurting but these are awesome, i have priced these many times and on here is cheaper than anywhere else i have looked","... my feet always ended up hurting but these are awesome, i have priced these many times and on ...",5.0,B0002MB9BK
Love these shoes for casual wear.,Love these shoes,5.0,B0002MB9BK
Shoe fits as expected...is comfortable and fits as casual day wear.  Would certainly purchase another pair.  Shipped on time and packaged well.,comfy casual shoe,5.0,B0002MB9BK
Theyre okay but I saw the same pair a day after i ordered them for $5 cheaper so Im not satisfied.,... i ordered them for $5 cheaper so Im not satisfied.,1.0,B0002MB0DM
Love them,Five Stars,5.0,B0002MB0DM
Perfect! Will be shopping again soon! Beautiful color. Thank you!,Perfect!,5.0,B0002MB0DM
I got a side 8 which is my normal size but these are very narrow in the foot and they are really about a half size too small. Wish I would have kept the box because I would have returned them for a bigger size.,Runs small,3.0,B0002MB0DM
awesome. fit true to size.,Five Stars,5.0,B0002MB0DM
"Her Keds tennies are PERFECT! Comfy, cute, easy on and off, exactly what she wanted.",Five Stars,5.0,B0002MB0DM
I love these keds!!  Great quality.  Thank you for the customer service!,Five Stars,5.0,B0002MB0DM
"I ordered white, got blue. Box said 9 shoes were 7 by the tag inside. Not sure this is common?
I was hoping to have them for a trip.",Request to make sure u get the right product.,1.0,B0002MB0DM
"There was no breaking in period, comfortable on the first wear! The arch support allows a full day on your feet. Tight fitting shoe and very cute with a pair of skinny jeans!",comfortable on the first wear,5.0,B0002MB0DM
Great! No complaints!,Five Stars,5.0,B0002MB0DM
Keds are my favorite tennis shoes...the best colors and the design of the tennis shoe is so flattering and stylist..I love this peace cotton tennis shoes. .so comfortable and fun to wear.,Keds Peach Tennis Shoe...so fun to wear.,5.0,B0002MB8O8
Shoes fit great and they included a pair of white laces in case you don't want the yellow ones. I docked one star since the shoes look a little more peach than yellow.,Great fit.,4.0,B0002MB8O8
"Comfy, roomy, casual shoes",Comfy shoes,5.0,B0002MB8O8
They are so beautiful!!!,I LOVE THEM!!!,5.0,B0002MB8O8
These are awesome!!!,I LOVE THEM!!!,5.0,B0002MB8O8
Perfect for my Linda Belcher Halloween costume!!,Linda Belcher Keds!,5.0,B0002MB8O8
love keds and they always fit as expected. thank you,Five Stars,5.0,B0002MB8O8
arrived dirty unfortunately.,not bad,4.0,B0002MB8O8
Keds were as expected. Nice shoe.,Nice shoe.,5.0,B0002MB8O8
Excellent,Five Stars,5.0,B0002MB8O8
"Love these comfortable, light, and nice color shoes!!",Five Stars,5.0,B0002MB0DM
too tight and rough on the sides of the feet def problem walking for any length of time,Two Stars,2.0,B0002MB0DM
Returned it. It was narrow. I have 2 keds shoes but this one is really narrow. It fits but it's narrow and not comfortable at all.,Too Narrow,2.0,B0002MB0DM
Bought some arch supports! Love the color!,Nice purple- wanted a little darker,4.0,B0002MB8O8
"These Keds seem to be the same shape at the regular white Keds but for some reason these take on a completely different shape on my foot than  white Keds and as a result I have not worn them once. It doesn't seem to be the color that's the problem, as I have not had this issue with other Keds colors.","Unexpected shape, not same as white Keds",2.0,B0002MB8O8
These are keds - fit as expected.  Great color.  Very comfortable.,Great color. Very comfortable,5.0,B0002MB8O8
"I love the color, unfortunately they were to narrow for my feet.",Three Stars,3.0,B0002MB8O8
Very comfortable and nice looking shoes,Five Stars,5.0,B0002MB8O8
This was my first pair of keds and I think I'm a keds girl now! I really loved the color and craftsmanship of these shoes and the minty color is cute and gets a lot of compliments. :),A keds gal from now on.,5.0,B0002MB8O8
"They are Keds ,need not say anymore they are the best very consistent with their fit, always comfortable.",Faithful Ked buyer.,5.0,B0002MB8O8
"They are perfect, thank you!",,5.0,B0002MB8O8
great shoe,Five Stars,5.0,B0002MB8O8
Wide Shoes,Wide,3.0,B0002MB8O8
"Super cute. No arch support and quite stiff so if you're planning on a lot of walking, maybe opt for a different shoe but for everyday wearing they are great!",Cute summer shoe,5.0,B0002MB8O8
This was my first pair of Keds since I was a kid! They are super comfortable and I can get away with wearing them with Khakis to work :) WIN WIN! I find they are more comfortable to wear all day compared to my Sanuks.,Keds are back...,5.0,B0002MB8O8
"Too narrow for me .I'm regular width.
My daughter loves it.",Too narrow for me. I'm regular width. My ...,2.0,B0002MB8O8
"Cute, fun & comfortable",fun &,5.0,B0002MB8O8
Really comfortable. I'd like a half size down.,Comfortable,5.0,B0002MB8O8
I bought these as a present for a teenage girl and she loved them. The color of the shoe really stands out and they seem as if they are of good quality. Good buy in my book.,Good Shoe,5.0,B0002MB8O8
The white shoelaces ombre into light green at the end.,Five Stars,5.0,B0002MB8O8
love them,Five Stars,5.0,B0002MB8O8
"Cute shoes, fine quality but just a bit bigger than my usual shoe size. Also, they look odd with regular socks so I had to buy no-show socks to wear with these shoes.",Good quality shoes but bigger than expected,4.0,B0002MB8O8
"I like my robins egg blue Keds!  I love  wearing these with jeans, casual dresses and skirts.  The soles can be slippery on wet/slick surfaces so I wouldn't wear these for hiking or serious walking but for casual use they are perfect! Great for spring and into summer!",Good old Keds!,5.0,B0002MB8O8
These keds are so cute!!  The fit true to size and they feel great on my feet. They have more arch support than I was expecting so that's a plus!,SuperCute!,5.0,B0002MB8O8
"I don't understand the logic of selling women's shoes in men's sizes. That's not my major problem, however. I think it is terrible customer service to make your customer pay for a return or exchange of your product. I am now out 30-some odd dollars for a product that didn't fit and I can't sell. Shoe Station will not be getting any money from me again.",I think it is terrible customer service to make your customer pay for a ...,1.0,B0002MB8O8
Love the shoe. Love the color (teal). I wear them without laces but they are great laced shoes as well. Light and comfortable. I will be buying another pair soon.,Great lightweight cute shoe,5.0,B0002MB8O8
Lovely shade of purple.  True to size.  Smooth and excellent transaction.  Thank you.,Smooth and excellent transaction. Thank you,5.0,B0002MB8O8
I hope they get more in my size...9 medium,Five Stars,5.0,B0002MB8O8
I love these boots.  They fit like a dream (true to size) and are very stylish.  I get compliments on them all the time.,"Comfortable, great looking boots!",5.0,B0002MBCW6
"Love these boots!!!  Actually I'm in love with all White Mountain boots. They fit true to size, are very comfortable and are always as pictured.  Don't hesitate to buy these!",Super Cute,5.0,B0002MBCW6
Was a nice boot. I returned it because I found something different. The one problem with them that I had was that the zippers kept sticking.,Nice boot,4.0,B0002MBCW6
Cute Boots but no where near an accurate size. They say 9.5 but feel more like an 8. Unfortunate.,5 but feel more like an 8,1.0,B0002MBCW6
"Comfortable boot, looks great. However, I added insole inserts to make them more supportive, they have ample room to add extra insoles for cushion and or support.","Nice boots, and a great price.",4.0,B0002MBCW6
"These are my favorite shoe. I wear them all fall and winter and have them in two colors. They're very sturdy. I love them and when they wear out, I'll buy more!",These are my favorite shoe. I wear them all fall and winter ...,5.0,B0002MBCW6
"These boots are high quality and CUTE!!!  I LOVE THEM!  My foot is a little wide so they are a tad narrower than I would like, but not bad.  They are flat boots and have no arch support but that is ok, because I have never seen boots with arch support anyway.  Very happy with these boots.  Thank you!!",I LOVE THEM! My foot is a little wide so ...,5.0,B0002MBCW6
"Love these boots! I think they fit perfectly around my smaller size calves, although I think they extend slightly as well. They are fashionable and the brown color is very nice. They are not water proof or warm, so if you plan on wearing them in the fall/winter thick socks are essential. Additionally, the soles are pretty flat so if you have arch problems you'll need to add soles. For the price these are wonderful, standard leather boots that will work with any outfit.

To extend the life of your boots, be sure to clean them after walking in salty snow and water proof every few months during the rain and snow season.",Comfortable & Fashionable,5.0,B0002MBCW6
I got my wife these boots and she love them great seller the boots are comfortable and worth getting :-) she love the gift,boots,5.0,B0002MBCW6
These look great and feel great.  I have great luck with White Mountain. Thank you.,Love these boots!,5.0,B0002MBCW6
"I normally wear a 9-1/2 -10 and decided to order a 10 since they are boots and I would normally wear thicker socks or put in an insert. I'm happy I did because they just fit perfect, with no extra room. I love the color which goes with everything! Definitely order up if you are between sizes.",I'm happy I did because they just fit perfect,5.0,B0002MBCW6
love my white mountains!! sooo comfortable.,Five Stars,5.0,B0002MBCW6
"These are now my favorite winter boots! They hug your calves, are not wide on top as many other styles are and go with many different types of outfits and colors. The low heal makes them very comfortable to wear. Not recommended in rain and snow, however.",Fits like a glove,5.0,B0002MBCW6
Very comfortable boots,Comfortable Fit,4.0,B0002MBCW6
The boots were exactly what I wanted; they fit great. I am already tall and they have very little heel yet still stylish. Thanks for thinking of us tall people!,great boots!,5.0,B0002MBCW6
Fits perfect,Three Stars,3.0,B0002MBCW6
Love my boots,Five Stars,5.0,B0002MBCW6
Have several pairs of white mountain boots.  Very comfortable!!!,Great fit!!!,5.0,B0002MBCW6
Well it is a brown but next to my gray it has that tone in them as well.  I do have good luck with White Mountain.  I would have got the Wide if it was offered but these are just fine.,Brown Suede?,5.0,B0002MBCW6
"I rarely write reviews, but these boots are so worth it! The price is unbeatable, the boots are comfortable and very stylish.  What else can you aske for?  Got them in brown and black. Just great products from white mountain.",Great boots!,5.0,B0002MBCW6
Love ot,Very nice,5.0,B0002MBCW6
"Not the most comfortable, but not bad either.  Very cute and nicely made.",Great buy.,5.0,B0002MBCW6
"Love these boots. I'm not someone who needs a wider circumference in the calf area of the boot because I happen to have thin legs and though I have muscular calves, they are not big. These boots look great and I don't like them to be too big around my calves.  I know they make a style that fits wider calves but these were great for me and still left a nice amount of room for my skinny jeans. They are not tight by any stretch of the imagination but I have other tall shaft boots that are way too wide in circumference and they are just right for me.  They also fit great overall and are nice and comfortable. This is my first White Mountain purchase and I have to say I'm very pleasantly surprised. These boots look like a lot more money than what I paid! I will definitely buy more from this brand. I got the black and they look like real leather. I hope they last but if they don't, I won't feel bad for the price I paid!",Good looking boots and great fit for the price!,5.0,B0002MBCW6
Had to return them because they didn't fit my wifes foot.  :(,"returned, no joy",2.0,B0002MBCW6
my wife loves them,Five Stars,5.0,B0002MBCW6
"Fit as expected, i had another pair, by White Mountain - and loved them, so took a chance these would be good too... they are.",Great boots!,4.0,B0002MBCW6
"Boots are cute, but wish that I would have tried another brand that I was looking at. I bought the White Mountain, because I've had White Mountain sandals in the past, and they were very cushiony. I tried these boots on when I received them, and they felt as if there was no padding, but thought the issue was more with the socks that I had on. I thought , to be fair, I needed to ""break them in"", wear more cushioned socks, and wear them a few times. Fast forward  about 4 uses.....They are absolutely hard and uncomfortable with no cushion, and they kill the balls of my feet. By the end of the day, my feet are absolutely crying, and I have a desk job!! Would not recommend, and will most likely end up donating to the local Goodwill store.",Uncomfortable,2.0,B0002MBCW6
"This brand, White Mountain, really makes great products. I have looked everywhere for a pair of tall boots that I like, and when I saw a pair of White Mountain's at DSW I fell in love. DSW didn't have the color I wanted, so I found these here on Amazon. Seriously perfect. Fits great (you must wear them a few times to break them in before they get really comfortable, especially if you have larger calf circumference like me. Mine were a little tight around at first, but after a few wears, now fit wonderfully). The boots are beautiful, and as far I can tell, well made. No, they are not real leather, but at this awesome price, who cares?! I wear them with leggings, with skirts...I can dress them down for casual day wear or I can dress them up for a nice dinner out with my man. Highly recommend these boots to any girl who wants to be in style but not have to pay the designer price!",I LOVE these boots,5.0,B0002MBCW6
I knew going into it that I would like these boots. I bought them in brown from DSW a few months ago and then went looking for them in black. I was quite happy to find them on Amazon and the price was right!,Love these boots!,5.0,B0002MBCW6
I usually have problems when ordering any shoes in the mail. I like the feel of the boots as they fit just right.,White Mountain Latigo boots are awesome!,5.0,B0002MBCW6
I had a pair of white mountain boots that I had for a couple of years. I love the brand. They're comfortable and durable.,Love these,5.0,B0002MBCW6
"Excellent product quality, very satisfied. Goods brought as expected earlier than scheduled. I love it and I advise you to",Great service,5.0,B0002MBCW6
Looked like picture. These are good-quality boots that met my expectations. We purchased these with the Amazon prime account and received them in two days.,Nice boots,4.0,B0002MBCW6
they run small,One Star,1.0,B0002MB9GK
Looks great and comfortable.,Five Stars,5.0,B0002MB9GK
"Just what I was looking for !!!  Quality construction , and very comfortable !!",AS EXPECTED !!!,5.0,B0002MB9GK
"Too small, I wear a 9.5 medium but ordered in a 10. Too short. Width was fine. Can't a test to arch support or comfort, but were cute!","I'd order a full size up, but cute shoes.",4.0,B0002MB9GK
"Great price for Grasshopper shoes.  I bought these to replace my beige pair I got when I was pregnant with my daughter almost 3 years ago.  I'm expecting again, and these are great slip on for this momma.",Great maternity shoes,5.0,B0002MB9GK
Need to return,Two Stars,2.0,B0002MB9GK
can't wear for long squeeze my feet.,Two Stars,2.0,B0002MB9GK
"LOVE these shoes, have them in black suede and smooth also.  Can wear them all day!  I'm disappointed that the company is phasing them out.",LOVE these shoes,5.0,B0002MB9GK
"These are one of my favorite shoe's ,wish they weren't discontinuing, this color, love them.",Five Stars,5.0,B0002MB9GK
Love Them!!  Fit perfect.,Jensen canvas slipons,5.0,B0002MB9GK
Nice looking but not a true 61/2. Not as comfortable as Keds,A bit too small,3.0,B0002MB9GK
"Got bunions?  Get these shoes--unbelievably comfortable, can walk miles in them!",wonderful comfort,5.0,B0002MB9GK
I live in these shoes,Five Stars,5.0,B0002MB9GK
"I love them. It is the third pair I buy. Know that normally I wear a size 6 and for this particular pair of shoes, I need to order a size 5.5. They are very comfortable and I use them to exercise at home as I don't like to wear sneakers at home when exercising.",VERY COMFORTABLE,5.0,B0002MB9GK
not the same fit  as 2 year old ones length seems long,not the same fit as 2 year old ones length ...,3.0,B0002MB9GK
"These shoes are exceptionally comfortable, but size is an issue.  I ordered a size 5M for my granddaughter, which in most shoes is perfect for her.  When these arrived, they were quite small, about a 1/2 to a full size small, and VERY narrow.  I bought a 6W to replace them and they were perfect.  So comfy and cushioned.  Arch support is excellent and they are very nice looking as well.  I would have given them 5 stars except for the size issue.",Love these shoes,4.0,B0002MB9GK
"I really liked the previous grasshoppers I got from Amazon better.  These are somewhat stiff and the edges of the material scrape my small toe on each foot.  I use them as bedroom slippers so they're okay, but the other grasshoppers I have are soft on my toes where the edges of the material are so I can wear them much longer without pain.  I also use the other grasshoppers as slippers and many times forget that I have them on.",I really liked the previous grasshoppers I got from Amazon better,3.0,B0002MB9GK
As expected for slip on.,Three Stars,3.0,B0002MB9GK
worn these before.  very comfy.  this pair seems a little larger than my others but will shrink when washed and dried in the washer.,worn these before. very comfy. this pair seems ...,5.0,B0002MB9GK
I have an extremely narrow foot so it's not company's fault that these shoes are a little wide. Story of my life. But with slip socks they work & look great! Love Grasshopper! They are well made with awesome support. I see me wearing these for many occasions. Just hoping that the elastic sides don't stretch out too much. Fit as expected!,Slip on Grasshopper,5.0,B0002MB9GK
Love these shoes!  I liked them so much I ordered another pair in black.  I would characterize the width as a slim medium which is perfect for me as I used to have a narrow foot but it has widened a bit with time.,Love these shoes,5.0,B0002MB9GK
"I bought these for gardening, and they're perfect.  The soles are thick and very comfortable.  The sides and top are cut high enough to provide good support and to prevent dirt from getting in.",Great for gardening,5.0,B0002MB9GK
front too narrow.  thought  they had rounded toe. returned,Not as expected. Very disappointed,1.0,B0002MB9GK
"I have an older pair in blue that are so comfortable I got this pair in white. I also got a half size up as they tend to run small. I have very narrow feet, bought the medium width. Left shoe is fine right shoe a bit tight on the toe area. Also, the material on the older pair is much softer than the new pair. I'll keep them, will stretch out the right with thick socks hope it works. Shame things change so much in 3 years, wish companies would stop trying to make it cheaper instead of making it right",grasshoppers,4.0,B0002MB9GK
"Surprisingly uncomfortable, do not feel right in many places immediately upon trying on, no even need to walk. Weird stretched-oval form does not resemble human feet, no room for a little finger whatsoever. The picture looks way better than the real thing.",Could do better for a price.,2.0,B0002MB9GK
The material is not leather,Two Stars,2.0,B0002MB9GK
These are the most comfortable shoes! I get a lot of compliments on them and they want to know where to buy them. I wear them all day without any problems. Fantastic!,These are the most comfortable shoes! I get a lot of compliments on ...,5.0,B0002MB9GK
Im a nursing student and im using these. They are so comfortable. Great quality..love these,great and comfy,5.0,B0002MB9GK
They're very comfortable.. Love them,Five Stars,5.0,B0002MB9GK
"I read a review that said the shoe ran small so I ordered the next size up since I have problem feet (bunions, hammertoes, metatarsal callous).The shoe I got is a bit too large as the back of it slides up and down as I walk. I waited too long to return it for another size so I will make them work.
 (I did not realize there was a 30day return policy.) Other than the heel sliding as I walk, it seems like a comfortable shoe. I have not tried them out walking yet.  I like the way the shoe looks.",Size is an issue,3.0,B0002MB9GK
Love these shoes,Five Stars,5.0,B0002MB9GK
It doesn't fit me that well. the width is small. This fits better for people who have narrow feet. Shoes keep falling off when I walk. I wish I could return,don't like it,2.0,B0002MB9GK
"wears out fast, in a year it is too loose and little support, and this is my second pair and they both did the same thing.","it fits,but",3.0,B0002MB9GK
Hard to clean. Do not wear them in dirt. Otherwise love them. I have several pairs.,Love these shoes..except don't get them dirty. lol,5.0,B0002MB9GK
"I have bought so many pairs of shoes but my feet always ended up hurting but these are awesome, i have priced these many times and on here is cheaper than anywhere else i have looked","... my feet always ended up hurting but these are awesome, i have priced these many times and on ...",5.0,B0002MB9GK
Love these shoes for casual wear.,Love these shoes,5.0,B0002MB9GK
Shoe fits as expected...is comfortable and fits as casual day wear.  Would certainly purchase another pair.  Shipped on time and packaged well.,comfy casual shoe,5.0,B0002MB9GK
"I had an identical pair in the same size which were worn out, so I ordered the same thing again.  Oddly enough, the toes felt a little crowded and after walking the streets of Dublin on a recent trip, I had to stop in a chemist shop for blister pads to ease the severe rubbing on my little toe.  I still wear them, but make sure I don't walk too far in them.",I had an identical pair in the same size which ...,3.0,B0002MB9GK
Ii was small for a 7W  the toes were very narrow.,Two Stars,2.0,B0002MB9GK
"for an elderly woman with mobility difficulties, they work well",footwear,5.0,B0002MB9GK
LOVE MY GRASSHOPPERS HAVE WORN THEM FOR YEARS.,Five Stars,5.0,B0002MB9GK
"The length is ok but the width is not; the shoes are too narrow in front that my feet got hurt standing and walking in them.  Not recommended for a long working day, but running errands is okay.","Too narrow, painful on feet.",2.0,B0002MB9GK
Purchased these for my Sister. She loves them so we ordered another pair in black.,Most comfortable shoe!,5.0,B0002MB9GK
Good product and service,Five Stars,5.0,B0002MB9GK
"Nice shoe, very soft inside.  One shoe was to tight for my foot, but I have this problem as one foot is half size larger than the other.  I was sorry I had to return it.",seemed like a really comfortable shoe.,4.0,B0002MB9GK
"These are my very first pair of Clarks. I have wide feet and I've always worn a 6.5 in pretty much everything, but I saw these boots on Endless and fell in love with them so I ordered a 6.5W and 6W. The 6.5W were too big! I labeled these true to size since I've never actually tried a shoe in Wide before. The 6W fit like a glove and they are BEAUTIFUL! The braiding detail on the piece that wraps around the back of the heel is so pretty and the boots are a SOOOOFT buttery suede leather. They just reek of rich!! The shaft circumference is 15"".  I have muscular cavles so they're slightly tight when zipping them up, but I can still fit them over skinny jeans.  (Most boots I cannot zip up at all so kudos!)

Excellent craftsmanship. Great purchase! I love them!",LOVE!,5.0,B0002MCZR2
"...boots as Clarks always are. However, I was very disappointed in how wide they were at the top. This measurement is often given but not always correctly. These are much wider than I expected and I am bummed about it.",Comfortable...,4.0,B0002MCZR2
"I took an chance and purchased these online without having tried them on. I wear between a 11M-12M and decided to go with the 12M.  I couldn't be happier with my purchase! These boots fit like a dream! The toe box is roomy and rounded. The shaft is wide enough to fit regular jeans inside them, but not so wide that you can't cover the boot. I found the ankle a little baggy on me but my ankles are very slim for my size/height. I'm 5'10"" and the shaft hits about three inches below my knee. The sole itself is nicely padded inside and very flexible. The Moss colour looks like a rich chocolate brown, and the quality of the leather and the workmanship is superb.  I would highly recommend these boots!",Beautiful AND comfortable!,5.0,B0002MCZR2
These are fabulous boots.  My second pair...very comfortable.  I can wear them all day without any problems.  Great for work or weekend.  Highly recommended!,Great boots!,5.0,B0002MCZR2
"These boots are great!  I can wear them to work, as a kindergarten teacher, all day long without any discomfort.  However, I would recommend heading to your local carrier to try them for size.  I measure a 9 but can wear 9, 9.5, or 10 depending on the shoe.  I tried a 9 at the store and it was a little snug in the width; ordered a 9W and they fit like a glove.  They are snug enough that I can wear them under bootcut jeans and loose enough that I can wear legging underneath.  Overall, a great boot.","Finally, Comfortable Versatile Boots",5.0,B0002MCZR2
"I was searching for a nice pair of comfortable,classy and sassy boot. Hard to find all in one. I love these boots. They're comfortable and sassy. I can wear them to work and a night out. Perfect fit.",CLarks Women Gallery Etch Boot,5.0,B0002MCZR2
"This platform Clark's boot is stylish and very comfortable to walk in, even for me with my problem foot.  The toe bed is wide enough so that the toes are not cramped.  I like the low heel for extra height and it looks great tucked in my straight leg jean.  Initially, the boot is tight to zipper up over jeans but after a couple times the fit is perfect.  I highly recommend these boots if you want a trendy look but also are seeking comfort.",Clark's Gallery Etch Boots,5.0,B0002MCZR2
"First of all I wanted to get the $199 moss/brown variation in size 8 B(M), which is my typical size. To me, the picture of ""moss brown"" looked more brown than ""dark brown nubuck"". Long story short, in a moment of weakness, due to availability and a whopping $100+ discount, I ordered the 8.5 2A(N) in ""dark brown nubuck"", thinking at less than half price I'd just make them work. I consider my feet normal width so hoped I might be able to break them in. As for the half size up, sometimes in boots (especially Ariats) I can wear 8.5. I was very concerned about getting a reddish colored pair of boots though...

Well they arrived today, and I'm happy to report that the brown nubuck is a rich chocolate brown, just what I wanted. The two-tone colors of the boot remind me of a milk chocolate and dark chocolate color combo. The weird thing is, the 8.5Ns fit me perfectly. There's wiggle room in the toe area, which is fine, but the width does not feel narrow at all. I even had thick socks on. I don't know if this means an 8 would have felt wide, but just thought I'd share the information. They felt comfortable. I tried them on with thick leggings. They were snug in the calf but not suffocating. Zipper hardware is sturdy. Leather is beautiful... suede-like with darker leather accents. The boots felt well made and look expensive. The interior lining could have been nicer, but who cares. The heels are fashionably high, but not uncomfortably high. Wanted to get these first impressions recorded, but will report back on durability and long-term comfort as I experience it. Overall very happy!","Gorgeous boots, interesting sizing info...",5.0,B0002MCZR2
I usually wear a 6.5 in Clarks shoes.  This one was a little too tight and I had to return it.,Smaller than norm,2.0,B0002MCZR2
"I normally don't purchase boots or shoes over the internet because my foot is hard to fit. I also don't wear heals. I am very pleased with this purchase however. I wish I had bought a three more pairs for my daughters. If I could still get this price and their size, I would order them today. The boots have a gel bottom inside that is so comfortable, you don't feel like you are wearing a boot. The heal is not painfully noticeable. They are so striking to look at, my husband let out a ""Wow"" when he saw them on. Great craftsmanship, breathtaking beautiful, and an excellent price, what is not to love!",Breathtaking Beautiful Boot,5.0,B0002MCZR2
"These boots are gorgeous! I ordered the Dark Brown Nubuck on a Lightning Deal and they have exceeded my expectations.  The color of the boots is actually a bit off in the picture, the two browns are more similar to each other and less of a contrast which really looks sharp.  The foot bed was padded (a big plus!) and the boots fit true to size.  Highly recommended!",Even more beautiful in person!,5.0,B0002MCZR2
"Bought these in black and they are my new favorite work boots. They look very sleek, especially with black pants. The heel is high enough to look professional but low enough to be totally comfortable to walk on all day. There is a hidden bit of elastic in the calf so they fit my narrow calves but would also fit wider calves with no problem. I would love to get these in other colors as well!",LOVE these boots!,5.0,B0002MCZR2
Love them,Five Stars,5.0,B0002MB8Q6
Super comfortable sneakers!,Five Stars,5.0,B0002MB8Q6
"Great color. Great to wear with rolled up jeans, or shorts for a beachy look. They come with multi color laces, so I replaced those with white laces, the multi were a bit young looking for my taste. These are The Perfect Purple sneaker!",FUN FUN FUN,5.0,B0002MB8Q6
happy with product,Five Stars,5.0,B0002MB8DO
Excellent walking shoes,Five Stars,5.0,B0002MB8DO
These shoes have split on each side of the shoes.  I wish I had gotten a half size bigger.,split sides on each shoe,2.0,B0002MB8DO
"They were not at all wide though it says so inside. They were very snug at the toe also. My daughter, who also wears the same size seemed to fit them much better, so I gave them to her rather than return them. They look very nice. They just weren't the right size and width.","Nice shoe, but...",3.0,B0002MB8DO
GREAT FOR WORK AND CASUAL WEAR.,Five Stars,5.0,B0002MB8DO
"I ordered two pairs of Grasshoppers in slightly different styles but the same size. The Janey fits true to size but these (Ashland) run small. Also, you can't really tell from the picture, but these actually look quite different than the Janey style. The opening is larger on the Ashland, so the top of the tongue sits lower on your foot, closer to your toes if that makes any sense. Not very attractive in my opinion. If you're looking for a traditional style sneaker, pass on the Ashland's and go for the Janey.",Too Small,2.0,B0002MB8DO
Not as comfortable as other grasshoppers I have worn. A bit loose and I usually order wide.,Three Stars,3.0,B0002MB8DO
Fit is way off no way it was wide as I ordered cannot even fit my foot in it,Runs very small,1.0,B0002MB8DO
"These shoes, made in Mexico, are falsely marked 7M.  They are narrow and appear to be actually a size 6 or 61/2.  Because I was incapacitated by edema in my legs and feet for 3 months and could not wear or try on shoes I did not discover this and vendor now refuses to take them back, based on lateness of complaint even though they have not been worn.",Grasshopper Mexican Shoes Improperly Sized,1.0,B0002MB8DO
Casual and comfortable,Four Stars,4.0,B0002MB8DO
"I have ORTHODONTICS THAT i USE IN THE SHOE.  I have bought this and worn this shoe for years and always have a replacement pair on hand for when I need it.  Also, it is good to not wear the same shoe every day.  Will continue buying this shoe and very happy Amazon carries it.",Great shoe--have had 5-6 pr.,5.0,B0002MB8DO
Great shoes.  Just the wrong size.,Great shoes. Just the wrong size,5.0,B0002MB8DO
They don't fit.  sizing runs very small.,They don't fit. sizing runs very small.,2.0,B0002MB8DO
"Those shoes are nice but not sized accurately. I wear an 8 1/2 and they were too tight for me even though we ordered a 9
Thank you",Those shoes are nice but not sized accurately,3.0,B0002MB8DO
Very Comfortable.  Highly recomend.,Substantial Walking Shoe,5.0,B0002MB8DO
a narrow would fit better,Four Stars,4.0,B0002MB8DO
Excellent,Five Stars,5.0,B0002MB8DO
Really nice looking shoes. But they were painful after a couple of hours on my feet!,"Nice shoes, they just hurt!",4.0,B0002MB8DO
Great,Five Stars,5.0,B0002MB8DO
